name,stationcode,ebike,mechanical,x,y,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Le Goff - Gay-Lussac,5003,2,0,2.3412207886576653,48.8461024009786,2023-05-26T15:46:05+00:00,2,32,35,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Decrès - Alésia,14201,3,3,2.3139070151575,48.832200060759,2023-05-26T15:42:57+00:00,6,23,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Résistance - Parmentier,31020,1,1,2.436705082654953,48.85965138131299,2023-05-26T15:43:38+00:00,2,33,35,OUI,OUI,Montreuil,OUI,2023-05-26T16:22:00.535Z
Jean Jaurès - Paul Lafargue,28005,2,1,2.2484488785267,48.884933177666,2023-05-26T15:45:39+00:00,3,25,28,OUI,OUI,Puteaux,OUI,2023-05-26T16:22:00.535Z
Place Charles Vallin,15122,5,1,2.3025986552238,48.835523812041,2023-05-26T15:44:47+00:00,6,20,26,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Quai de l'Aisne - Général Leclerc,35005,7,4,2.400571,48.895713,2023-05-26T15:45:33+00:00,11,14,27,OUI,OUI,Pantin,OUI,2023-05-26T16:22:00.535Z
Magenta - Chabrol,10201,7,5,2.3560990020633,48.876495350882,2023-05-26T15:46:16+00:00,12,9,24,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Suresnes - Muette à Neuilly,16139,0,1,2.266000919044,48.868570404348,2023-05-26T15:41:40+00:00,1,27,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Parc Départemental des Hautes-Bruyères,48007,0,0,2.3509012162685394,48.793457901398945,2023-05-26T15:45:15+00:00,0,30,30,OUI,OUI,Villejuif,OUI,2023-05-26T16:22:00.535Z
Cardinal Lavigerie,12113,8,25,2.402636749399156,48.832934193699835,2023-05-26T15:43:04+00:00,33,10,46,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Réaumur - Montmartre,2109,1,1,2.3438260338876,48.868230999759,2023-05-26T15:46:15+00:00,2,15,19,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Belfort - Victor Hugo,21119,1,10,2.3172724,48.9018492,2023-05-26T15:46:15+00:00,11,11,24,OUI,OUI,Clichy,OUI,2023-05-26T16:22:00.535Z
Lampes,42019,6,17,2.4017931148409843,48.81152481985875,2023-05-26T15:45:39+00:00,23,20,43,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Danielle Casanova - Opéra,2020,5,0,2.3333894088864,48.867643242297,2023-05-26T15:45:22+00:00,5,13,20,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Jules Guesdes - Carnot,32020,3,1,2.3508992046117783,48.93828169931872,2023-05-26T15:37:00+00:00,4,11,16,OUI,OUI,Saint-Denis,OUI,2023-05-26T16:22:00.535Z
Les Halles - Saint-Eustache,1008,8,12,2.342623919248581,48.86362695901683,2023-05-26T15:46:08+00:00,20,10,32,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place des Victoires,2006,1,7,2.3420333,48.8660354,2023-05-26T15:40:59+00:00,8,13,24,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Coquillière - Louvre,1024,2,14,2.3425736278295517,48.86379590966231,2023-05-26T15:45:57+00:00,16,3,21,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place de l'Eglise - Vitry-sur-Seine,44004,0,23,2.395057752728462,48.791922819921815,2023-05-26T15:46:08+00:00,23,4,28,OUI,OUI,Vitry-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Simon Bolivar - Henri Turot,19118,3,0,2.374454,48.876887,2023-05-26T15:46:16+00:00,3,19,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Saint-Mande - Picpus,12016,4,0,2.4015686296482,48.845127728278,2023-05-26T15:45:16+00:00,4,30,35,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place du Moulin de Javel,15058,4,14,2.2716060653329,48.84021670922,2023-05-26T15:45:56+00:00,18,25,45,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Strasbourg - Saint-Denis,10166,2,9,2.3542908579111,48.869601642433,2023-05-26T15:45:41+00:00,11,4,16,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Saint-Antoine Sévigné,4010,5,6,2.3612322,48.8550222,2023-05-26T15:45:50+00:00,11,11,26,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Silly - Louis Blériot,21011,3,10,2.2340199351310734,48.83219045374266,2023-05-26T15:44:41+00:00,13,10,23,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Stalingrad - Henri Luisette,48012,2,0,2.366935946761926,48.78363092456589,2023-05-26T15:46:13+00:00,2,22,26,OUI,OUI,Villejuif,OUI,2023-05-26T16:22:00.535Z
Bagnolet - Place Saint-Blaise,20048,2,0,2.40334,48.85973,2023-05-26T15:41:45+00:00,2,23,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gare RER - Maurice Grandcoing,42022,1,31,2.392429,48.813881,2023-05-26T15:45:52+00:00,32,4,37,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Dutot - Place Alleray,15018,2,2,2.3071701095578,48.836826091766,2023-05-26T15:45:50+00:00,4,52,56,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Jardin Modèle - Pierre Boudou,26012,2,5,2.3057010525935,48.914866710946,2023-05-26T15:46:09+00:00,7,8,18,OUI,OUI,Asnières-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Jouffroy d'Abbans - Malesherbes,17020,0,0,2.3070717,48.8850134,2023-05-26T15:45:20+00:00,0,24,27,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Mairie,32605,0,0,2.4161527565572,48.879486942081,2023-05-24T06:26:19+00:00,0,0,0,NON,NON,Les Lilas,NON,2023-05-26T16:22:00.535Z
Stéphanie Bouvard - Gambetta,42030,0,0,2.4024386957288,48.814548138856,2022-11-03T09:26:33+00:00,0,0,0,NON,NON,Ivry-sur-Seine,NON,2023-05-26T16:22:00.535Z
André Mazet - Saint-André des Arts,6015,4,15,2.3390958085656166,48.85375581057431,2023-05-26T15:45:27+00:00,19,35,55,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Béranger - Félix Faure,23206,2,1,2.2848263373723436,48.80404828621485,2023-05-26T15:41:41+00:00,3,25,28,OUI,OUI,Châtillon,OUI,2023-05-26T16:22:00.535Z
Bichat - Grange aux Belles,10202,6,4,2.365015,48.873688,2023-05-26T15:44:53+00:00,10,13,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Clichy - Place Blanche,18043,3,2,2.3332237824798,48.883601088297,2023-05-26T15:45:38+00:00,5,13,20,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Londres - Europe,8202,0,0,2.3248164693922,48.878618556803,2023-05-25T06:10:38+00:00,0,27,27,NON,NON,Paris,NON,2023-05-26T16:22:00.535Z
Gare de Chaville Rive Gauche,23703,2,1,2.188277207314968,48.80516030434533,2023-05-26T15:42:32+00:00,3,15,18,OUI,OUI,Chaville,OUI,2023-05-26T16:22:00.535Z
Mûriers - Père Lachaise,20142,1,1,2.39164982067019,48.864130509668044,2023-05-26T15:42:59+00:00,2,18,20,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gobelins - Port-Royal,5027,5,10,2.3515201359987,48.837135900263,2023-05-26T15:44:36+00:00,15,24,40,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Martyrs de Châteaubriant - Jean Grandel,51008,5,5,2.211214,48.951432,2023-05-26T15:44:49+00:00,10,28,38,OUI,OUI,Argenteuil,OUI,2023-05-26T16:22:00.535Z
Place Charles de Gaulle,24101,2,0,2.1894485725692,48.826073335699,2023-05-26T15:45:53+00:00,2,21,24,OUI,OUI,Ville-d'Avray,OUI,2023-05-26T16:22:00.535Z
Gare - Aristide Briand,21329,4,18,2.2555950104387,48.821410564722,2023-05-26T15:46:04+00:00,22,6,29,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-26T16:22:00.535Z
Madeleine Vionnet,33019,2,6,2.3740895837545,48.902519074064,2023-05-26T15:46:13+00:00,8,27,34,OUI,OUI,Aubervilliers,OUI,2023-05-26T16:22:00.535Z
Porte de Versailles,15203,2,15,2.2875617349045,48.832324016657,2023-05-26T15:45:34+00:00,17,10,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Saint-Denis - Rivoli,1003,14,28,2.3476943001151,48.859059340842,2023-05-26T15:46:14+00:00,42,2,43,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Mathis - Flandre,19006,1,2,2.3762554675340652,48.8906429898976,2023-05-26T15:46:13+00:00,3,49,55,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place Denfert-Rochereau,21002,0,3,2.245987951755524,48.843252536286684,2023-05-26T15:43:58+00:00,3,16,20,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Paix - Verdun,24004,0,2,2.261173,48.900504,2023-05-26T15:45:31+00:00,2,32,35,OUI,OUI,Courbevoie,OUI,2023-05-26T16:22:00.535Z
Balzac - Champs Elysées,8052,14,2,2.3001953959465,48.872699639621,2023-05-26T15:46:11+00:00,16,12,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Général Leclerc - Bièvre,23041,5,14,2.3166695237159733,48.782414428747316,2023-05-26T15:42:47+00:00,19,3,25,OUI,OUI,Bourg-la-Reine,OUI,2023-05-26T16:22:00.535Z
Place du Docteur Yersin,13116,3,9,2.3725583776831627,48.82010494991975,2023-05-26T15:43:11+00:00,12,36,50,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Léon Frot - Charonne,11111,0,1,2.387217085372007,48.854963800335234,2023-05-26T15:45:51+00:00,1,17,19,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Duméril - Jeanne d'Arc,13006,1,5,2.357108449556404,48.83815160808658,2023-05-26T15:45:46+00:00,6,34,40,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Dom-Pérignon - Gravelle,12119,8,22,2.4098803102970128,48.82548157443457,2023-05-26T15:44:52+00:00,30,16,50,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Euryale Dehaynin - Loire,19117,5,1,2.3774591088294987,48.886248917304805,2023-05-26T15:41:33+00:00,6,23,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Hôtel de Ville de Saint-Ouen,34010,2,28,2.3340076807601,48.911380185786,2023-05-26T15:45:35+00:00,30,13,48,OUI,OUI,Saint-Ouen-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Lecourbe - Convention,15053,2,11,2.2915197908878326,48.83923319241899,2023-05-26T15:45:52+00:00,13,29,46,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Suffren - La Motte-Piquet,15024,1,3,2.301219999790192,48.85088123091874,2023-05-26T15:43:03+00:00,4,16,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Dôme - République,21022,4,10,2.250257,48.832681,2023-05-26T15:45:08+00:00,14,9,25,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Taitbout - Châteaudun,9025,1,1,2.335356677933531,48.876383969379,2023-05-26T15:45:10+00:00,2,37,39,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Pyrénées - Cours de Vincennes,20003,1,0,2.4061721563339,48.847796779935,2023-05-26T15:45:26+00:00,1,20,21,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Franquet - Labrouste,15041,2,2,2.306762784719467,48.83287705011431,2023-05-26T15:43:34+00:00,4,32,37,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Hauteville - Bonne Nouvelle,10003,1,4,2.3496496368327,48.87077436024,2023-05-26T15:41:13+00:00,5,12,17,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place Charles Digeon,41602,0,5,2.418427169322968,48.84354203133597,2023-05-26T15:46:06+00:00,5,24,32,OUI,OUI,Saint-Mandé,OUI,2023-05-26T16:22:00.535Z
Gouthière - Poterne des Peupliers,13028,1,18,2.351342,48.820507,2023-05-26T15:43:05+00:00,19,14,33,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Port Royal - Hôpital Cochin,14004,3,3,2.3407178744674,48.838373233813,2023-05-26T15:46:08+00:00,6,17,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gergovie - Alésia,14027,2,1,2.318882101207347,48.83088717455243,2023-05-26T15:43:17+00:00,3,32,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place de la Nation - Taillebourg,11014,0,1,2.3973043,48.8488408,2023-05-03T17:41:57+00:00,1,46,47,NON,OUI,Paris,NON,2023-05-26T16:22:00.535Z
Place Eustache Deschamps,42303,3,11,2.336637,48.793855,2023-05-26T15:44:32+00:00,14,4,20,OUI,OUI,Cachan,OUI,2023-05-26T16:22:00.535Z
Moscou - Edouard Vaillant,30003,9,15,2.4689837335263,48.90755810177,2023-05-26T15:42:22+00:00,24,6,30,OUI,OUI,Bobigny,OUI,2023-05-26T16:22:00.535Z
Buzenval - Vignoles,20012,1,0,2.400004081428051,48.85385817168762,2023-05-26T15:38:10+00:00,1,16,17,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Pyrénées - Charles Renouvier,20020,1,0,2.400421852042113,48.86095933229224,2023-05-26T15:41:33+00:00,1,28,29,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Bercy - Traversiére,12102,8,10,2.3703800886869,48.846192642574,2023-05-26T15:44:20+00:00,18,5,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Edith Cavell - Volta,24005,0,1,2.269354350864887,48.901616564286975,2023-05-26T15:42:48+00:00,1,32,33,OUI,OUI,Courbevoie,OUI,2023-05-26T16:22:00.535Z
Gambetta - Tourelles,20110,0,0,2.4059921130538,48.875337902264,2023-04-05T09:51:12+00:00,0,0,20,NON,OUI,Paris,NON,2023-05-26T16:22:00.535Z
Dominique Pado - Croix Nivert,15050,3,9,2.2897250577807426,48.83648798164934,2023-05-26T15:44:13+00:00,12,9,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Olympiades,13036,3,0,2.3650860786438,48.826764665199,2023-05-26T15:46:13+00:00,3,30,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Maine - Jean Zay,14035,6,2,2.3225428909063,48.837925263898,2023-05-26T15:43:45+00:00,8,41,50,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Assas - Rennes,6025,2,2,2.32851454623001,48.8492084999386,2023-05-26T15:44:57+00:00,4,27,32,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Marcadet - Ramey,18021,4,0,2.3449019,48.890875,2023-05-26T15:41:24+00:00,4,16,21,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
George Sand - Jean de La Fontaine,16116,1,9,2.268257387525699,48.84986918764119,2023-05-26T15:45:17+00:00,10,17,29,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Alexandre Dumas - Place de la Réunion,20013,3,0,2.3997703687646292,48.85533710742046,2023-05-26T15:43:35+00:00,3,42,45,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Bourdonnais - Tour Eiffel,7023,1,26,2.295599598447,48.860897797941,2023-05-26T15:46:12+00:00,27,30,60,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Porte de la Plaine,15045,1,0,2.2924277186393742,48.82805169605981,2023-05-26T15:43:54+00:00,1,33,35,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Marcel Pourtout - Édouard Manet,25004,5,5,2.1655967831611638,48.87555620763429,2023-05-26T15:42:19+00:00,10,14,24,OUI,OUI,Rueil-Malmaison,OUI,2023-05-26T16:22:00.535Z
Sahel - Général Michel Bizot,12022,10,7,2.4044444784522057,48.840872964793355,2023-05-26T15:44:05+00:00,17,15,33,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
René Coty - Place Denfert-Rochereau,14005,2,3,2.3329411447048,48.833056477316,2023-05-26T15:43:34+00:00,5,29,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Duhamel - André Gide,15027,1,0,2.312707121097412,48.8365662244334,2023-05-26T15:45:35+00:00,1,19,20,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Ancienne Mairie - André Morizet,21023,3,16,2.234077,48.838311,2023-05-26T15:45:21+00:00,19,5,25,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Jean Jaurès - Place de la Libération,30004,10,9,2.4395552864938,48.904475746017,2023-05-26T15:46:11+00:00,19,11,30,OUI,OUI,Bobigny,OUI,2023-05-26T16:22:00.535Z
Place Aristide Briand,42205,4,4,2.413003742694855,48.82189236575831,2023-05-26T15:45:52+00:00,8,27,35,OUI,OUI,Charenton-le-Pont,OUI,2023-05-26T16:22:00.535Z
Constantine - Université,7010,1,10,2.314848195584221,48.860680473738334,2023-05-26T15:43:39+00:00,11,54,65,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Legendre - Nollet,17110,5,3,2.320293079881375,48.887742186754224,2023-05-26T15:42:25+00:00,8,22,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Pierre Brossolette - 12 Février 1934,22404,2,1,2.3076123744249344,48.8176962416867,2023-05-26T15:41:22+00:00,3,22,25,OUI,OUI,Malakoff,OUI,2023-05-26T16:22:00.535Z
Gabriel Péri - Place de la Libération,21218,0,0,2.3117361743705,48.819828421929,2023-05-26T15:43:10+00:00,0,18,18,OUI,OUI,Montrouge,OUI,2023-05-26T16:22:00.535Z
Championnet.,18101,5,1,2.3498166,48.8953643,2023-05-26T15:46:08+00:00,6,16,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Reynaldo Hahn - Lagny,20005,1,7,2.412330328844772,48.849266043601794,2023-05-26T15:45:52+00:00,8,11,19,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Louis Blanc - Aqueduc,10031,2,2,2.3635615780949593,48.88203018259946,2023-05-26T15:44:47+00:00,4,28,37,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Philippe-Auguste,11016,4,1,2.3932945355773,48.851853488265,2023-05-26T15:45:42+00:00,5,42,48,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Bois de Vincennes - Polygone,12122,6,11,2.431421081436563,48.83544491617421,2023-05-26T15:45:05+00:00,17,33,51,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Colonel Pierre Avia,15120,1,20,2.275342586850291,48.8296843300915,2023-05-26T15:46:11+00:00,21,8,29,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Passy - Place du Costa Rica,16023,3,0,2.2839655,48.8584893,2023-05-26T15:45:35+00:00,3,27,33,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Guillaume Bertrand - République,11028,2,0,2.380906377155,48.863825174341,2023-05-26T15:42:32+00:00,2,36,38,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Jean-Baptiste Charcot - Sainte-Geneviève,24007,0,6,2.278892956674099,48.90310883721567,2023-05-26T15:41:47+00:00,6,15,21,OUI,OUI,Courbevoie,OUI,2023-05-26T16:22:00.535Z
Pasteur - Cotentin,15114,6,2,2.316356,48.8389284,2023-05-26T15:45:33+00:00,8,24,33,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Volontaires - Vaugirard,15014,1,3,2.30808901725357,48.84132050184004,2023-05-26T15:45:07+00:00,4,29,34,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Verdier - République,21207,0,0,2.31739372015,48.815403766277,2023-05-26T15:42:11+00:00,0,29,29,NON,OUI,Montrouge,NON,2023-05-26T16:22:00.535Z
M.- A. Lagroua Weill-Hallé -  F. Dolto,13055,3,23,2.380220606266108,48.828595283857425,2023-05-26T15:45:28+00:00,26,32,60,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Victor Hugo - Bineau,22014,1,0,2.2783890366554265,48.88758225888669,2023-05-26T15:44:44+00:00,1,22,25,OUI,OUI,Neuilly-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Fief - République,21027,1,10,2.255771979689598,48.83170888166024,2023-05-26T15:45:51+00:00,11,14,25,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Porte de Charenton,12040,9,35,2.3989107459783554,48.83124010585643,2023-05-26T15:46:14+00:00,44,21,67,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Colisée - Champs-Elysées,8039,3,4,2.3076190799475,48.870475399387,2023-05-26T15:45:51+00:00,7,12,24,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Hôtel de Ville de Rueil-Malmaison,25002,11,4,2.181724,48.878194,2023-05-26T15:46:11+00:00,15,4,20,OUI,OUI,Rueil-Malmaison,OUI,2023-05-26T16:22:00.535Z
Arsonval - Falguière,15113,1,1,2.313117867297474,48.84040040365445,2023-05-26T15:46:12+00:00,2,22,25,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Crimée - Ourcq,19001,5,0,2.372946088467279,48.894104140316266,2023-05-26T15:45:20+00:00,5,51,56,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Montparnasse -  Square Ozanam,6005,2,9,2.3265242949128,48.843310567822,2023-05-26T15:45:52+00:00,11,38,49,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Rond-Point Rhin et Danube,21007,1,23,2.2280225157737736,48.840452820991764,2023-05-26T15:42:59+00:00,24,28,53,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Flandre - Ourcq,19007,4,2,2.3790915682911873,48.89260159189023,2023-05-26T15:46:12+00:00,6,24,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Geoffroy-Saint-Hilaire - Saint-Marcel,5105,2,7,2.356877340669728,48.83907826424974,2023-05-26T15:45:46+00:00,9,7,17,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Saint-Maur - République,11018,0,2,2.378317415714264,48.86418586145509,2023-05-26T15:46:10+00:00,2,36,38,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Saint-Marcel - Hôpital,13013,9,7,2.360989417022932,48.83950442458303,2023-05-26T15:46:15+00:00,16,5,21,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Metz - Marne,19123,3,1,2.3865705,48.891163,2023-05-26T15:44:33+00:00,4,29,33,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Bertrand Sincholle - Henri Barbusse,21107,1,1,2.3042294383049016,48.89925982394349,2023-05-26T15:46:10+00:00,2,19,23,OUI,OUI,Clichy,OUI,2023-05-26T16:22:00.535Z
Commandant Charcot - Bretteville,22007,2,9,2.2558460757136345,48.87530570765423,2023-05-26T15:42:38+00:00,11,23,36,OUI,OUI,Neuilly-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Général Michel Bizot - Claude Decaen,12039,7,25,2.400927788127704,48.83481262982544,2023-05-26T15:45:19+00:00,32,6,38,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Marcel Monge - Marcel Dassault,21511,7,15,2.2246733296048142,48.86096384533371,2023-05-26T15:43:24+00:00,22,24,46,OUI,OUI,Suresnes,OUI,2023-05-26T16:22:00.535Z
Jacquier - Didot,14025,0,1,2.318179272115231,48.82953336292279,2023-05-26T15:46:01+00:00,1,29,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Guynemer - Jardin du Luxembourg,6009,5,0,2.3325478,48.8466127,2023-05-26T15:43:37+00:00,5,31,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Verdun - Pierre et Marie Curie,42027,1,0,2.3707106709480286,48.812822398263286,2023-05-26T15:45:09+00:00,1,23,26,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Etienne Dolet - Place Maurice Chevalier,20033,1,1,2.3851405311143026,48.86798303359366,2023-05-26T15:45:24+00:00,2,31,33,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Temple - Jean-Pierre Timbaud,11040,4,11,2.3660597205162,48.86446597201,2023-05-26T15:46:02+00:00,15,18,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place Tristan Bernard,17036,1,3,2.2915403,48.8791964,2023-05-26T15:44:44+00:00,4,24,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Perrault - Place du Louvre,1201,2,21,2.3412468419093,48.860273568996,2023-05-26T15:45:10+00:00,23,4,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Fontaine du Tertre - Calvaire,21510,2,1,2.2187778,48.8702539,2023-05-26T15:45:43+00:00,3,21,24,OUI,OUI,Suresnes,OUI,2023-05-26T16:22:00.535Z
Port - Maurice Chevalier,41304,0,0,2.490271087056,48.832024486306,2022-10-24T08:57:47+00:00,0,30,30,NON,NON,Nogent-sur-Marne,NON,2023-05-26T16:22:00.535Z
Sèvres - Maréchal Juin,21033,4,9,2.2292812,48.8324305,2023-05-26T15:45:20+00:00,13,4,18,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Ménilmontant - Père Lachaise,20030,9,2,2.3869940266013,48.863287291502,2023-05-26T15:45:08+00:00,11,45,56,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gare du Nord - Faubourg Saint-Denis,10151,9,17,2.3568402975797653,48.879612765503616,2023-05-26T15:43:20+00:00,26,2,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Hippodrome de Longchamp,16140,3,13,2.239905372262,48.86413226532,2023-05-26T15:46:15+00:00,16,11,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Payenne - Square George Caïn,3201,0,7,2.3622643,48.8578329,2023-05-26T15:42:22+00:00,7,15,24,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Pyrénées - Ménilmontant,20035,3,0,2.395084574818611,48.8693268535238,2023-05-26T15:46:16+00:00,3,21,26,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
8 Mai 1945 - 10 Juillet 1940,44010,6,21,2.3979035764933,48.784567029674,2023-05-26T15:45:49+00:00,27,1,30,OUI,OUI,Vitry-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Georges Pompidou - Verdun,21508,8,8,2.232443,48.875481,2023-05-26T15:46:09+00:00,16,8,26,OUI,OUI,Suresnes,OUI,2023-05-26T16:22:00.535Z
Gambetta - Saint Fargeau,20037,3,1,2.4039056897163396,48.871244610447015,2023-05-26T15:43:32+00:00,4,20,24,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Macdonald - Césaria Evora,19045,1,2,2.37933,48.89883,2023-05-26T15:45:24+00:00,3,63,67,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Galilée - Vernet,8003,2,3,2.2985444962978,48.871715878697,2023-05-26T15:41:47+00:00,5,11,17,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Pavé des Gardes - Charles Vaillant,23106,0,0,2.2111820107205,48.81168551728,2023-05-26T15:41:15+00:00,0,20,20,OUI,OUI,Sèvres,OUI,2023-05-26T16:22:00.535Z
